"listing_review_id","rating_type_id","rating_review_count","average_star_rating"
4342,5,388,4.0309
4342,6,388,3.9768
4343,1,398,4.0503
4343,2,398,4.0
4343,3,398,3.9799
4343,4,398,3.9598
4343,5,398,4.0201
4343,6,398,4.0126
4344,1,382,4.0681
4344,2,382,4.0681
4344,3,382,3.9869
4344,4,382,3.9031
4344,5,382,3.9267
4344,6,382,4.0131
4345,1,313,3.984
4345,2,313,4.0415
4345,3,313,4.0256
4345,4,313,3.9681
4345,5,313,3.8786
4345,6,313,3.9904
4346,1,299,4.0201
4346,2,299,4.0
4346,3,299,4.0033
4346,4,299,4.0803
4346,5,299,3.9967
4346,6,299,4.0301
4347,1,372,3.957
4347,2,372,4.0403
4347,3,372,3.9462
4347,4,372,3.9651
4347,5,372,3.9543
4347,6,372,3.9624
4348,1,399,4.0276
4348,2,399,4.0201
4348,3,399,4.0727
4348,4,399,3.985
4348,5,399,3.995
4348,6,399,3.9925
4349,1,379,4.0765
4349,2,379,4.0449
4349,3,379,4.0422
4349,4,379,4.029
4349,5,379,4.0026
4349,6,379,4.1029
4350,1,415,4.0578
4350,2,415,4.0386
4350,3,415,4.0217
4350,4,415,4.0096
4350,5,415,4.0723
4350,6,415,4.0024
4351,1,339,3.9853
4351,2,339,3.9056
4351,3,339,3.9882
4351,4,339,4.0619
4351,5,339,3.9587
4351,6,339,3.9794
4352,1,384,4.0
4352,2,384,3.9766
4352,3,384,3.9505
4352,4,384,3.9974
4352,5,384,4.0625
4352,6,384,4.0313
4353,1,405,3.9877
4353,2,405,4.1086
4353,3,405,4.0173
4353,4,405,3.9457
4353,5,405,4.042
4353,6,405,4.0395
4354,1,315,3.9048
4354,2,315,4.0381
4354,3,315,3.9238
4354,4,315,3.9587
4354,5,315,4.0127
4354,6,315,4.0254
4355,1,365,4.0027
4355,2,365,4.0137
4355,3,365,4.0082
4355,4,365,3.9918
4355,5,365,4.0192
4355,6,365,3.9479
4356,1,371,3.9407
4356,2,371,4.097
4356,3,371,4.0216
4356,4,371,3.9434
4356,5,371,3.9973
4356,6,371,4.035
4357,1,348,4.0201
4357,2,348,4.0345
4357,3,348,4.0029
4357,4,348,3.9943
4357,5,348,3.9885
4357,6,348,4.0546
4358,1,341,4.0059
4358,2,341,4.0616
4358,3,341,3.9179
4358,4,341,4.0499
4358,5,341,4.0059
4358,6,341,3.9971
4359,1,366,3.9699
4359,2,366,4.0929
4359,3,366,4.0273
4359,4,366,4.0109
4359,5,366,4.0519
4359,6,366,4.0137
4360,1,334,3.991
4360,2,334,3.9671
4360,3,334,3.9491
4360,4,334,3.9192
4360,5,334,4.0
4360,6,334,3.9581
4361,1,388,3.9794
4361,2,388,4.1108
4361,3,388,3.9639
4361,4,388,4.0412
4361,5,388,4.0052
4361,6,388,4.0361
4362,1,317,4.0379
4362,2,317,4.0379
4362,3,317,4.0032
4362,4,317,4.0347
4362,5,317,4.0505
4362,6,317,3.9148
4363,1,367,4.0354
4363,2,367,4.0708
4363,3,367,3.9973
4363,4,367,3.9782
4363,5,367,3.9237
4363,6,367,4.0
4364,1,390,4.0103
4364,2,390,4.0333
4364,3,390,4.0179
4364,4,390,3.9718
4364,5,390,4.0231
4364,6,390,4.0256
4365,1,443,3.9549
4365,2,443,3.9707
4365,3,443,4.0271
4365,4,443,4.0767
4365,5,443,4.0158
4365,6,443,3.9481
4366,1,327,3.9174
4366,2,327,4.0459
4366,3,327,4.0703
4366,4,327,3.9602
4366,5,327,3.9694
4366,6,327,4.0092
4367,1,374,3.9599
4367,2,374,3.8743
4367,3,374,3.984
4367,4,374,4.0214
4367,5,374,4.0107
4367,6,374,3.9626
4368,1,381,4.0105
4368,2,381,3.9501
4368,3,381,4.0
4368,4,381,3.9974
4368,5,381,3.9475
4368,6,381,4.0341
4369,1,371,4.027
4369,2,371,4.0
4369,3,371,3.9677
4369,4,371,3.9919
4369,5,371,4.0054
4369,6,371,4.0162
4370,1,318,4.0
4370,2,318,4.0314
4370,3,318,4.0157
4370,4,318,4.0
4370,5,318,4.0409
4370,6,318,4.0346
4371,1,314,4.0701
4371,2,314,4.0573
4371,3,314,4.051
4371,4,314,3.9522
4371,5,314,4.0191
4371,6,314,3.9777
4372,1,347,3.9827
4372,2,347,4.0173
4372,3,347,3.9798
4372,4,347,4.0115
4372,5,347,3.9683
4372,6,347,4.0259
4373,1,361,3.9363
4373,2,361,3.9945
4373,3,361,3.9972
4373,4,361,3.9834
4373,5,361,3.9778
4373,6,361,4.0277
4374,1,327,3.9725
4374,2,327,4.0734
4374,3,327,3.9755
4374,4,327,3.9419
4374,5,327,4.0061
4374,6,327,4.0153
4375,1,337,3.9941
4375,2,337,3.9763
4375,3,337,3.9614
4375,4,337,4.0326
4375,5,337,4.003
4375,6,337,3.9199
4376,1,367,3.9973
4376,2,367,3.9074
4376,3,367,4.0218
4376,4,367,4.0218
4376,5,367,3.9864
4376,6,367,3.9619
4377,1,409,4.0024
4377,2,409,4.0
4377,3,409,4.0147
4377,4,409,4.066
4377,5,409,3.978
4377,6,409,3.9927
4378,1,418,3.9928
4378,2,418,3.9785
4378,3,418,3.9976
4378,4,418,4.0191
4378,5,418,3.9474
4378,6,418,4.0239
4379,1,380,3.8842
4379,2,380,3.8974
4379,3,380,4.0579
4379,4,380,3.9632
4379,5,380,4.0789
4379,6,380,3.9789
4380,1,446,3.991
4380,2,446,3.9619
4380,3,446,3.9686
4380,4,446,4.0157
4380,5,446,4.0269
4380,6,446,3.9731
4381,1,357,4.0168
4381,2,357,4.0644
4381,3,357,3.9524
4381,4,357,3.9888
4381,5,357,3.9944
4381,6,357,3.9972
4382,1,370,4.0324
4382,2,370,4.1135
4382,3,370,4.0649
4382,4,370,4.0243
4382,5,370,3.927
4382,6,370,3.9649
4383,1,402,3.9428
4383,2,402,3.9776
4383,3,402,3.9726
4383,4,402,3.9801
4383,5,402,4.0547
4383,6,402,3.9826
4384,1,392,4.023
4384,2,392,4.0204
4384,3,392,4.0051
4384,4,392,4.023
4384,5,392,3.9286
4384,6,392,3.9719
4385,1,396,3.9747
4385,2,396,4.0556
4385,3,396,4.0758
4385,4,396,4.0076
4385,5,396,3.9646
4385,6,396,3.9495
4386,1,383,3.9608
4386,2,383,3.9948
4386,3,383,3.9974
4386,4,383,3.9974
4386,5,383,4.0078
4386,6,383,3.9843
4387,1,422,4.0261
4387,2,422,3.9313
4387,3,422,3.9218
4387,4,422,3.9573
4387,5,422,3.9929
4387,6,422,3.9929
4388,1,359,4.0084
4388,2,359,4.0223
4388,3,359,3.9248
4388,4,359,4.0167
4388,5,359,3.9582
4388,6,359,4.0139
4389,1,374,4.0053
4389,2,374,4.0374
4389,3,374,3.9572
4389,4,374,4.0428
4389,5,374,3.9733
4389,6,374,4.0374
4390,1,313,3.9744
4390,2,313,3.984
4390,3,313,4.0799
4390,4,313,3.9169
4390,5,313,4.0032
4390,6,313,4.0415
4391,1,354,4.0395
4391,2,354,3.9774
4391,3,354,3.9576
4391,4,354,3.8983
4391,5,354,4.0113
4391,6,354,4.0254
4392,1,345,3.9449
4392,2,345,3.9913
4392,3,345,4.0261
4392,4,345,4.0435
4392,5,345,4.0377
4392,6,345,4.0145
4393,1,335,4.0478
4393,2,335,3.9134
4393,3,335,3.9791
4393,4,335,3.9881
4393,5,335,3.9791
4393,6,335,3.9433
4394,1,350,4.02
4394,2,350,4.0571
4394,3,350,4.02
4394,4,350,4.0286
4394,5,350,4.0686
4394,6,350,3.9571
4395,1,389,3.9923
4395,2,389,3.9486
4395,3,389,3.9666
4395,4,389,4.0386
4395,5,389,4.0026
4395,6,389,3.9769
4396,1,436,4.0206
4396,2,436,3.9885
4396,3,436,4.0229
4396,4,436,3.9725
4396,5,436,4.0023
4396,6,436,3.9771
4397,1,355,3.9662
4397,2,355,3.9718
4397,3,355,3.9775
4397,4,355,4.0338
4397,5,355,4.0056
4397,6,355,3.9775
4398,1,394,3.9975
4398,2,394,4.099
4398,3,394,3.9772
4398,4,394,3.9645
4398,5,394,4.0584
4398,6,394,4.0051
4399,1,416,4.0529
4399,2,416,3.8966
4399,3,416,3.9615
4399,4,416,3.9952
4399,5,416,3.9952
4399,6,416,3.9519
4400,1,382,3.9921
4400,2,382,4.0131
4400,3,382,3.9843
4400,4,382,3.9424
4400,5,382,4.0105
4400,6,382,4.0157
4401,1,414,4.0797
4401,2,414,4.0217
4401,3,414,3.9589
4401,4,414,3.9758
4401,5,414,3.971
4401,6,414,4.0411
4402,1,345,4.0174
4402,2,345,3.9681
4402,3,345,3.9826
4402,4,345,4.0116
4402,5,345,3.9304
4402,6,345,4.0551
4403,1,381,3.9974
4403,2,381,4.0236
4403,3,381,3.9501
4403,4,381,4.0131
4403,5,381,3.9501
4403,6,381,4.021
4404,1,369,4.0271
4404,2,369,4.0379
4404,3,369,4.0298
4404,4,369,3.9322
4404,5,369,3.9973
4404,6,369,4.0136
4405,1,378,4.045
4405,2,378,3.9947
4405,3,378,4.0106
4405,4,378,3.955
4405,5,378,3.9894
4405,6,378,4.0635
4406,1,324,3.9475
4406,2,324,3.966
4406,3,324,4.0864
4406,4,324,4.0154
4406,5,324,4.0123
4406,6,324,3.9938
4407,1,340,4.0853
4407,2,340,4.0735
4407,3,340,4.0059
4407,4,340,4.0088
4407,5,340,4.0206
4407,6,340,4.0647
4408,1,364,4.022
4408,2,364,4.0275
4408,3,364,3.9918
4408,4,364,3.9753
4408,5,364,4.033
4408,6,364,4.0027
4409,1,386,4.0052
4409,2,386,4.057
4409,3,386,3.9249
4409,4,386,4.0104
4409,5,386,4.0259
4409,6,386,4.0648
4410,1,315,3.9683
4410,2,315,4.0635
4410,3,315,4.0159
4410,4,315,3.981
4410,5,315,3.9778
4410,6,315,4.0
4411,1,391,3.954
4411,2,391,3.9668
4411,3,391,4.0486
4411,4,391,4.0588
4411,5,391,3.9386
4411,6,391,4.0384
4412,1,400,3.97
4412,2,400,4.0525
4412,3,400,4.02
4412,4,400,3.995
4412,5,400,4.0275
4412,6,400,3.98
4413,1,370,3.9595
4413,2,370,4.0
4413,3,370,4.0162
4413,4,370,3.9595
4413,5,370,3.9811
4413,6,370,4.0297
4414,1,333,4.0541
4414,2,333,3.8949
4414,3,333,3.967
4414,4,333,3.979
4414,5,333,3.9429
4414,6,333,3.9489
4415,1,383,3.9922
4415,2,383,4.0
4415,3,383,4.0209
4415,4,383,4.0601
4415,5,383,3.9399
4415,6,383,4.0
4416,1,407,4.0246
4416,2,407,3.9926
4416,3,407,3.9607
4416,4,407,3.9779
4416,5,407,3.9705
4416,6,407,4.0049
4417,1,351,4.0256
4417,2,351,4.0598
4417,3,351,3.9687
4417,4,351,4.0085
4417,5,351,4.0655
4417,6,351,4.0057
4418,1,391,4.0102
4418,2,391,4.0332
4418,3,391,4.0997
4418,4,391,4.0153
4418,5,391,4.0077
4418,6,391,3.9361
4419,1,370,4.0405
4419,2,370,4.0243
4419,3,370,4.0081
4419,4,370,4.0324
4419,5,370,3.9757
4419,6,370,3.9595
4420,1,383,4.0078
4420,2,383,4.0
4420,3,383,4.0026
4420,4,383,4.0131
4420,5,383,3.9791
4420,6,383,4.0261
4421,1,416,4.0337
4421,2,416,3.988
4421,3,416,4.0673
4421,4,416,4.0
4421,5,416,4.0601
4421,6,416,3.9736
4422,1,444,3.9257
4422,2,444,4.0248
4422,3,444,3.9077
4422,4,444,4.0068
4422,5,444,3.9752
4422,6,444,3.9685
4423,1,373,4.0241
4423,2,373,3.9517
4423,3,373,4.0509
4423,4,373,3.9544
4423,5,373,4.0375
4423,6,373,3.9249
4424,1,417,4.0312
4424,2,417,3.9808
4424,3,417,4.0504
4424,4,417,3.94
4424,5,417,3.976
4424,6,417,3.9952
4425,1,314,3.9777
4425,2,314,4.0191
4425,3,314,4.0987
4425,4,314,3.9522
4425,5,314,4.0096
4425,6,314,4.0318
4426,1,352,3.9602
4426,2,352,3.9688
4426,3,352,4.0426
4426,4,352,3.9943
4426,5,352,3.9773
4426,6,352,4.0028
4427,1,379,3.9789
4427,2,379,4.0264
4427,3,379,3.9367
4427,4,379,4.0607
4427,5,379,4.0026
4427,6,379,4.0765
4428,1,380,3.9737
4428,2,380,3.9237
4428,3,380,3.9395
4428,4,380,4.0289
4428,5,380,4.0
4428,6,380,3.9579
4429,1,404,4.0396
4429,2,404,3.9579
4429,3,404,3.9827
4429,4,404,3.9653
4429,5,404,4.0347
4429,6,404,4.0347
4430,1,390,4.0154
4430,2,390,4.0051
4430,3,390,4.0154
4430,4,390,4.0051
4430,5,390,4.0179
4430,6,390,3.9564
4431,1,361,4.0471
4431,2,361,4.072
4431,3,361,3.9806
4431,4,361,4.0166
4431,5,361,4.0914
4431,6,361,3.9612
4432,1,328,4.003
4432,2,328,4.0152
4432,3,328,4.0152
4432,4,328,4.0213
4432,5,328,3.9573
4432,6,328,3.9299
4433,1,365,3.9945
4433,2,365,3.9836
4433,3,365,4.0384
4433,4,365,3.9562
4433,5,365,3.9205
4433,6,365,3.9836
4434,1,371,4.035
4434,2,371,3.9245
4434,3,371,3.9542
4434,4,371,4.027
4434,5,371,4.0216
4434,6,371,4.0539
4435,1,417,4.0144
4435,2,417,3.988
4435,3,417,3.9448
4435,4,417,4.0048
4435,5,417,3.9305
4435,6,417,3.9952
4436,1,355,3.9662
4436,2,355,3.9521
4436,3,355,3.9803
4436,4,355,4.0141
4436,5,355,3.9211
4436,6,355,4.0028
4437,1,377,3.992
4437,2,377,4.0027
4437,3,377,3.9469
4437,4,377,3.9867
4437,5,377,4.0265
4437,6,377,3.9894
4438,1,326,4.0552
4438,2,326,3.9571
4438,3,326,3.9509
4438,4,326,3.9969
4438,5,326,3.9785
4438,6,326,4.0215
4439,1,341,4.0499
4439,2,341,4.0117
4439,3,341,3.9501
4439,4,341,3.9941
4439,5,341,3.9208
4439,6,341,3.8974
4440,1,429,4.0256
4440,2,429,4.0326
4440,3,429,4.0909
4440,4,429,3.8788
4440,5,429,4.0326
4440,6,429,3.979
4441,1,375,3.9733
4441,2,375,3.9547
4441,3,375,3.9547
4441,4,375,4.0907
4441,5,375,4.0187
4441,6,375,4.0
4442,1,345,4.0493
4442,2,345,3.9449
4442,3,345,3.9797
4442,4,345,4.0029
4442,5,345,3.9797
4442,6,345,4.0522
4443,1,328,4.0244
4443,2,328,3.9756
4443,3,328,3.936
4443,4,328,3.9848
4443,5,328,4.0335
4443,6,328,3.9604
4444,1,342,3.9708
4444,2,342,3.9825
4444,3,342,4.0322
4444,4,342,3.9825
4444,5,342,4.0117
4444,6,342,4.0205
4445,1,357,4.0364
4445,2,357,3.9776
4445,3,357,4.0112
4445,4,357,3.9524
4445,5,357,3.9888
4445,6,357,4.0504
4446,1,396,3.9672
4446,2,396,3.9394
4446,3,396,3.9874
4446,4,396,4.0152
4446,5,396,4.0126
4446,6,396,3.9798
4447,1,393,3.9847
4447,2,393,3.9644
4447,3,393,4.0382
4447,4,393,3.972
4447,5,393,4.0153
4447,6,393,4.0407
4448,1,338,4.074
4448,2,338,3.9911
4448,3,338,4.0118
4448,4,338,3.9793
4448,5,338,3.9763
4448,6,338,3.9763
4449,1,388,4.0309
4449,2,388,3.9201
4449,3,388,4.0799
4449,4,388,3.9227
4449,5,388,4.049
4449,6,388,3.982
4450,1,457,4.0853
4450,2,457,3.9869
4450,3,457,3.9847
4450,4,457,3.9934
4450,5,457,3.9716
4450,6,457,3.9365
4451,1,408,4.0221
4451,2,408,4.0882
4451,3,408,4.0515
4451,4,408,3.9216
4451,5,408,3.9436
4451,6,408,3.9877
4452,1,362,3.9945
4452,2,362,4.0801
4452,3,362,3.9972
4452,4,362,4.0
4452,5,362,3.9945
4452,6,362,3.989
4453,1,386,3.9663
4453,2,386,3.9948
4453,3,386,4.0155
4453,4,386,3.9301
4453,5,386,4.0674
4453,6,386,4.0674
4454,1,404,3.9356
4454,2,404,4.0099
4454,3,404,3.9926
4454,4,404,3.9851
4454,5,404,3.9455
4454,6,404,3.9777
4455,1,417,3.9904
4455,2,417,4.012
4455,3,417,4.0839
4455,4,417,4.0432
4455,5,417,3.9424
4455,6,417,4.0695
4456,1,360,3.9889
4456,2,360,4.0417
4456,3,360,3.9889
4456,4,360,3.9333
4456,5,360,4.0333
4456,6,360,3.9833
4457,1,421,4.0119
4457,2,421,4.0166
4457,3,421,4.0048
4457,4,421,4.0261
4457,5,421,3.9667
4457,6,421,3.962
4458,1,353,3.932
4458,2,353,3.9632
4458,3,353,4.0397
4458,4,353,4.068
4458,5,353,3.9688
4458,6,353,4.0312
4459,1,376,4.0266
4459,2,376,4.0239
4459,3,376,4.0293
4459,4,376,3.9814
4459,5,376,4.0106
4459,6,376,4.0053
4460,1,374,3.9118
4460,2,374,4.0829
4460,3,374,4.0187
4460,4,374,3.9091
4460,5,374,3.9866
4460,6,374,4.016
4461,1,382,3.9555
4461,2,382,4.0314
4461,3,382,4.055
4461,4,382,4.0026
4461,5,382,3.9791
4461,6,382,3.9398
4462,1,416,3.9688
4462,2,416,4.0577
4462,3,416,4.0337
4462,4,416,3.9639
4462,5,416,3.9014
4462,6,416,3.9688
4463,1,354,4.0339
4463,2,354,3.9887
4463,3,354,3.9718
4463,4,354,4.0537
4463,5,354,3.9774
4463,6,354,3.935
4464,1,296,4.0169
4464,2,296,3.9595
4464,3,296,4.0709
4464,4,296,3.9797
4464,5,296,3.9662
4464,6,296,3.9865
4465,1,402,3.9104
4465,2,402,4.0299
4465,3,402,3.9378
4465,4,402,4.005
4465,5,402,4.0274
4465,6,402,4.0796
4466,1,318,4.0755
4466,2,318,4.044
4466,3,318,4.0692
4466,4,318,4.0503
4466,5,318,3.956
4466,6,318,3.9465
4467,1,369,3.9621
4467,2,369,3.9621
4467,3,369,4.0081
4467,4,369,4.0407
4467,5,369,4.0054
4467,6,369,3.9377
4468,1,396,3.9722
4468,2,396,4.0303
4468,3,396,4.0303
4468,4,396,3.9848
4468,5,396,4.0556
4468,6,396,4.0758
4469,1,383,3.9739
4469,2,383,3.9426
4469,3,383,4.0261
4469,4,383,4.0026
4469,5,383,4.0392
4469,6,383,3.9217
4470,1,286,3.972
4470,2,286,4.0245
4470,3,286,4.0559
4470,4,286,3.9091
4470,5,286,3.9755
4470,6,286,4.0315
4471,1,377,4.0875
4471,2,377,4.0743
4471,3,377,3.9045
4471,4,377,4.1194
4471,5,377,3.9523
4471,6,377,4.0849
4472,1,376,4.0399
4472,2,376,4.016
4472,3,376,3.9787
4472,4,376,4.0346
4472,5,376,3.9947
4472,6,376,3.9707
4473,1,394,3.9442
4473,2,394,3.9924
4473,3,394,4.0178
4473,4,394,4.0102
4473,5,394,3.9619
4473,6,394,3.9746
4474,1,377,4.0531
4474,2,377,4.0053
4474,3,377,4.0159
4474,4,377,4.0557
4474,5,377,3.9761
4474,6,377,4.0
4475,1,405,4.0519
4475,2,405,4.0889
4475,3,405,3.9975
4475,4,405,3.9407
4475,5,405,4.0074
4475,6,405,4.0494
4476,1,363,4.0275
4476,2,363,4.022
4476,3,363,3.9917
4476,4,363,3.9614
4476,5,363,4.0028
4476,6,363,3.9862
4477,1,374,3.9947
4477,2,374,3.9813
4477,3,374,3.9332
4477,4,374,3.984
4477,5,374,3.9171
4477,6,374,3.9091
4478,1,378,4.0132
4478,2,378,3.9894
4478,3,378,4.0132
4478,4,378,3.963
4478,5,378,3.918
4478,6,378,3.9683
4479,1,407,3.9115
4479,2,407,3.9386
4479,3,407,4.0369
4479,4,407,4.0025
4479,5,407,3.9926
4479,6,407,4.0319
4480,1,388,3.9768
4480,2,388,4.0464
4480,3,388,4.0464
4480,4,388,4.0052
4480,5,388,4.0464
4480,6,388,4.0258
4481,1,342,4.0351
4481,2,342,3.9942
4481,3,342,4.0936
4481,4,342,4.0205
4481,5,342,4.0088
4481,6,342,3.9912
4482,1,414,3.971
4482,2,414,4.0918
4482,3,414,3.9928
4482,4,414,3.9662
4482,5,414,3.971
4482,6,414,4.0314
4483,1,388,4.0361
4483,2,388,4.018
4483,3,388,3.9742
4483,4,388,3.9845
4483,5,388,4.0644
4483,6,388,4.067
4484,1,379,3.9499
4484,2,379,3.934
4484,3,379,4.0343
4484,4,379,4.0026
4484,5,379,3.9763
4484,6,379,3.9921
4485,1,391,3.9386
4485,2,391,4.0
4485,3,391,4.0716
4485,4,391,3.9693
4485,5,391,3.9668
4485,6,391,4.0512
4486,1,332,3.9127
4486,2,332,4.0151
4486,3,332,4.0241
4486,4,332,3.9488
4486,5,332,4.0151
4486,6,332,3.9849
4487,1,377,3.9973
4487,2,377,3.9576
4487,3,377,4.0451
4487,4,377,4.0106
4487,5,377,4.0
4487,6,377,3.9655
4488,1,415,4.012
4488,2,415,3.947
4488,3,415,3.9614
4488,4,415,3.9759
4488,5,415,4.012
4488,6,415,4.0819
4489,1,395,4.0101
4489,2,395,3.9494
4489,3,395,3.9772
4489,4,395,3.9975
4489,5,395,3.9722
4489,6,395,3.9848
4490,1,357,3.8824
4490,2,357,4.014
4490,3,357,3.9692
4490,4,357,4.028
4490,5,357,4.0924
4490,6,357,4.0812
4491,1,456,4.0197
4491,2,456,4.0022
4491,3,456,4.0439
4491,4,456,4.0307
4491,5,456,4.0
4491,6,456,4.0351
4492,1,366,3.9508
4492,2,366,3.9426
4492,3,366,3.9945
4492,4,366,3.9699
4492,5,366,4.0328
4492,6,366,3.9918
4493,1,366,3.9617
4493,2,366,4.0109
4493,3,366,3.9699
4493,4,366,4.0055
4493,5,366,4.1038
4493,6,366,4.0464
4494,1,413,3.9831
4494,2,413,3.9806
4494,3,413,4.0315
4494,4,413,4.092
4494,5,413,3.9613
4494,6,413,4.0
4495,1,367,4.03
4495,2,367,3.9564
4495,3,367,3.9837
4495,4,367,4.0654
4495,5,367,4.0136
4495,6,367,4.0436
4496,1,349,4.0057
4496,2,349,3.9599
4496,3,349,4.0229
4496,4,349,4.0401
4496,5,349,3.8854
4496,6,349,3.9914
4497,1,393,3.9746
4497,2,393,4.0102
4497,3,393,4.0178
4497,4,393,3.9746
4497,5,393,4.0483
4497,6,393,4.056
4498,1,359,4.039
4498,2,359,3.9694
4498,3,359,4.0056
4498,4,359,3.9972
4498,5,359,3.9944
4498,6,359,4.0864
4499,1,346,3.9913
4499,2,346,3.9942
4499,3,346,3.9335
4499,4,346,4.026
4499,5,346,3.9711
4499,6,346,4.0549
4500,1,377,4.0451
4500,2,377,4.0398
4500,3,377,3.9973
4500,4,377,4.0716
4500,5,377,4.0743
4500,6,377,4.0053
4501,1,359,3.9554
4501,2,359,4.0418
4501,3,359,3.9916
4501,4,359,3.9415
4501,5,359,3.9972
4501,6,359,4.0641
4502,1,326,4.0
4502,2,326,3.9785
4502,3,326,3.9939
4502,4,326,4.0031
4502,5,326,4.0245
4502,6,326,3.954
4503,1,355,4.0254
4503,2,355,3.9859
4503,3,355,3.9662
4503,4,355,4.031
4503,5,355,3.969
4503,6,355,3.9352
4504,1,352,4.0057
4504,2,352,4.0313
4504,3,352,3.9631
4504,4,352,3.9886
4504,5,352,3.9801
4504,6,352,3.9602
4505,1,350,3.9714
4505,2,350,3.9714
4505,3,350,4.0743
4505,4,350,3.9229
4505,5,350,3.9771
4505,6,350,3.9886
4506,1,415,3.9952
4506,2,415,3.9904
4506,3,415,4.0169
4506,4,415,3.9976
4506,5,415,3.9229
4506,6,415,4.0193
4507,1,348,4.0259
4507,2,348,4.0316
4507,3,348,4.0259
4507,4,348,3.9856
4507,5,348,4.0259
4507,6,348,3.9799
4508,1,369,3.9214
4508,2,369,4.019
4508,3,369,3.9756
4508,4,369,3.9729
4508,5,369,3.9566
4508,6,369,3.9648
4509,1,362,4.0608
4509,2,362,3.9945
4509,3,362,4.047
4509,4,362,3.9613
4509,5,362,3.9558
4509,6,362,4.0635
4510,1,366,3.9781
4510,2,366,3.9372
4510,3,366,3.959
4510,4,366,4.0383
4510,5,366,4.0246
4510,6,366,4.0929
4511,1,325,3.9754
4511,2,325,4.0338
4511,3,325,3.8831
4511,4,325,3.9723
4511,5,325,4.0215
4511,6,325,4.0185
4512,1,363,4.0138
4512,2,363,4.0551
4512,3,363,3.9449
4512,4,363,4.0055
4512,5,363,4.0138
4512,6,363,3.9284
4513,1,364,4.0357
4513,2,364,3.9945
4513,3,364,3.9725
4513,4,364,3.9451
4513,5,364,3.9286
4513,6,364,3.9808
4514,1,409,4.0782
4514,2,409,3.9804
4514,3,409,3.9609
4514,4,409,3.956
4514,5,409,3.9804
4514,6,409,4.044
4515,1,373,4.0992
4515,2,373,4.0965
4515,3,373,4.0777
4515,4,373,4.1072
4515,5,373,3.9946
4515,6,373,3.9786
4516,1,377,3.9973
4516,2,377,3.9894
4516,3,377,4.0424
4516,4,377,4.0318
4516,5,377,3.9814
4516,6,377,4.008
4517,1,363,3.9669
4517,2,363,3.9725
4517,3,363,3.9835
4517,4,363,4.011
4517,5,363,4.0441
4517,6,363,3.9725
4518,1,375,3.968
4518,2,375,4.024
4518,3,375,3.9387
4518,4,375,4.0693
4518,5,375,3.9813
4518,6,375,4.016
4519,1,383,4.0183
4519,2,383,4.0757
4519,3,383,3.9373
4519,4,383,4.0339
4519,5,383,4.0131
4519,6,383,3.953
4520,1,426,4.0188
4520,2,426,3.9718
4520,3,426,3.9789
4520,4,426,4.0516
4520,5,426,3.9977
4520,6,426,3.9906
4521,1,420,3.9881
4521,2,420,4.0619
4521,3,420,3.9976
4521,4,420,3.9881
4521,5,420,4.0
4521,6,420,3.9905
4522,1,339,3.9735
4522,2,339,3.9115
4522,3,339,4.0177
4522,4,339,4.059
4522,5,339,3.9971
4522,6,339,4.0678
4523,1,417,3.988
4523,2,417,4.036
4523,3,417,4.0024
4523,4,417,3.9496
4523,5,417,4.012
4523,6,417,3.9952
4524,1,365,4.0849
4524,2,365,4.0521
4524,3,365,3.9534
4524,4,365,4.0575
4524,5,365,3.9945
4524,6,365,3.9315
4525,1,401,4.1347
4525,2,401,3.9352
4525,3,401,3.98
4525,4,401,3.9925
4525,5,401,4.0175
4525,6,401,4.0898
4526,1,388,4.0696
4526,2,388,3.9562
4526,3,388,3.9923
4526,4,388,4.0902
4526,5,388,4.0309
4526,6,388,4.0155
4527,1,370,4.0108
4527,2,370,4.0216
4527,3,370,3.9162
4527,4,370,3.9486
4527,5,370,4.0351
4527,6,370,3.9405
4528,1,345,3.9304
4528,2,345,3.9884
4528,3,345,4.0029
4528,4,345,4.0058
4528,5,345,4.0087
4528,6,345,3.9565
4529,1,388,3.9072
4529,2,388,3.9845
4529,3,388,3.9794
4529,4,388,3.9046
4529,5,388,4.0
4529,6,388,3.982
4530,1,370,3.9865
4530,2,370,4.0108
4530,3,370,3.9162
4530,4,370,3.9892
4530,5,370,3.9892
4530,6,370,4.0378
4531,1,403,3.9801
4531,2,403,4.0248
4531,3,403,4.0248
4531,4,403,4.0199
4531,5,403,4.0199
4531,6,403,4.0074
4532,1,379,4.0106
4532,2,379,3.905
4532,3,379,4.0501
4532,4,379,4.0132
4532,5,379,4.0
4532,6,379,4.0185
4533,1,372,3.9462
4533,2,372,4.0269
4533,3,372,4.0457
4533,4,372,3.9946
4533,5,372,3.9866
4533,6,372,3.9624
4534,1,354,4.0
4534,2,354,3.9774
4534,3,354,3.9576
4534,4,354,4.0085
4534,5,354,3.9124
4534,6,354,4.0621
4535,1,339,4.0265
4535,2,339,3.9735
4535,3,339,3.9882
4535,4,339,4.0531
4535,5,339,4.0177
4535,6,339,4.0
4536,1,390,4.0872
4536,2,390,3.9795
4536,3,390,3.9513
4536,4,390,4.0154
4536,5,390,4.0513
4536,6,390,3.9949
4537,1,385,3.974
4537,2,385,3.9247
4537,3,385,3.9922
4537,4,385,3.9636
4537,5,385,3.987
4537,6,385,3.9922
4538,1,289,3.9343
4538,2,289,3.9792
4538,3,289,4.0104
